Reactant,product,a_nbo,b_nbo,r2_nbo,a_bond,b_bond,r2_bond,a_vbur,b_vbur,r2_vbur,a_l,b_l,r2_l,a_b1,b_b1,r2_b1,a_b5,b_b5,r2_b5
COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1C(NC(C)=O)=CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C@@H](NC(C)=O)CC2,-0.05796799374522528,1.332199970227397,0.04157553833365546,4.486059342085943,3.2474850467938445,0.9998499237303616,0.8194983282602367,0.5991981810842695,0.9896629767225877,0.006093430630921806,1.2094575981571438,0.0063220115472781835,-0.0005547744515015266,1.2591476069283463,9.466952072989532e-05,0.057616227717638094,0.7389948512288815,0.9240473969808073
COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1C(NC(C)=O)=CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C@H](NC(C)=O)CC2,0.2861406450033967,1.4539960803846173,0.16463304825459724,-0.3024513357750256,1.6534614541036976,0.008899990567744376,-0.47407855956884065,2.164176062007706,0.022245689440375527,-0.045970048313257274,2.191878306812969,0.026783123647717844,-0.026516350639456985,1.9063011032464137,0.00567905232098076,-0.07665551930708599,2.4647367895088834,0.10644310894571563
COc1ccc(-c2cc3cc(F)ccc3o2)cc1,COc1ccc([C@@H]2Cc3cc(F)ccc3O2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(-c2cc3cc(OC)ccc3o2)cc1,COc1ccc([C@@H]2Cc3cc(OC)ccc3O2)cc1,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0
COc1ccc(-c2cc3cccc(C)n3c2)cc1,COc1ccc(-c2cc3n(c2)[C@H](C)CCC3)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(-c2cc3ccccc3o2)cc1,COc1ccc([C@@H]2Cc3ccccc3O2)cc1,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0,0.0,4.595119850134589,1.0
COc1ccc(-c2ccc(/C=C3\CC(=O)N(Cc4ccccc4)C3=O)cc2)cc1,COc1ccc(-c2ccc(C[C@H]3CC(=O)N(Cc4ccccc4)C3=O)cc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(-c2ccoc2)cc1,COc1ccc(C2CCOC2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(-c2coc(=O)[nH]2)cc1,COc1ccc([C@@H]2COC(=O)N2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(-c2coc(=O)[nH]2)cc1,COc1ccc([C@H]2COC(=O)N2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,COc1ccc([C@@H](CB2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,1.6847249476636026,-0.05718491833737005,1.0,-12.606773681501018,-3.822814099194898,1.0,-2.2011784133745604,4.73925467066818,1.0,-0.18601454877176635,5.42940042576798,1.0,8.52136148886379,-24.649814468854075,1.0,0.19084602326640746,1.4465581900869857,1.0
COc1ccc(/C(=C/B2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,COc1ccc([C@H](CB2OC(C)(C)C(C)(C)O2)B2OC(C)(C)C(C)(C)O2)cc1,2.5591190505892105,-1.6843392844873653,1.0,-13.171484762649028,-3.9744833810047777,1.0,-10.802832899913078,10.568100105798084,1.0,-0.6462259653671766,8.876666350953819,1.0,-0.6775439741563584,5.1960019358367,1.0,0.4490502228548373,-1.3090984503994183,1.0
COc1ccc(/C(=C/C(=O)O)c2cc(OC)c(OC)c(OC)c2)cc1,COc1ccc(C(CC(=O)O)c2cc(OC)c(OC)c(OC)c2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/C(=O)O)c2ccccc2)c(OC)c1,COc1ccc([C@H](CC(=O)O)c2ccccc2)c(OC)c1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/C(=O)O)c2ccccc2)cc1,COc1ccc(C(CC(=O)O)c2ccccc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/CC(=O)O)C(C)C)cc1,COc1ccc(C(CCC(=O)O)C(C)C)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/OB2OC(C)(C)C(C)(C)O2)OB2OC(C)(C)C(C)(C)O2)cc1,COc1ccc([C@H](COB2OC(C)(C)C(C)(C)O2)OB2OC(C)(C)C(C)(C)O2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/P(=O)(OC)OC)NC(C)=O)cc1,COc1ccc(C(CP(=O)(OC)OC)NC(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/P(=O)(OC)OC)OC(=O)C(C)(C)C)cc1,COc1ccc([C@H](CP(=O)(OC)OC)OC(=O)C(C)(C)C)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/P(=O)(OC)OC)OC(=O)c2ccccc2)cc1,COc1ccc([C@H](CP(=O)(OC)OC)OC(=O)c2ccccc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/S(C)(=O)=O)NC(C)=O)cc1,COc1ccc([C@@H](CS(C)(=O)=O)NC(C)=O)cc1,-7.970466810264977,14.734601727821715,1.0,nofit,nofit,nofit,122.51831053297391,-78.06326982476467,1.0,1.0137024481716712,-2.6352034475477177,1.0,2.4838131508753256,-2.510912542126939,1.0,0.5727057137357181,-1.1983900719864273,1.0
COc1ccc(/C(=C/[N+](=O)[O-])NC(C)=O)cc1,COc1ccc([C@@H](C[N+](=O)[O-])NC(C)=O)cc1,-5.832510503070685,12.239591533461553,1.0,nofit,nofit,nofit,-29.005028765626083,25.207235424124818,1.0,-1.2822213708387435,15.336952270928315,1.0,-0.7091138667107573,7.428218009441983,1.0,2.0608037280793634,-17.727529601079187,1.0
COc1ccc(/C(=C/[N+](=O)[O-])NC(C)=O)cc1,COc1ccc([C@H](C[N+](=O)[O-])NC(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C/c2ccccc2)c2ccccc2)cc1,COc1ccc(C(Cc2ccccc2)c2ccccc2)cc1,9.31954064848628,-11.239063275055369,0.9644929388615187,-3.181310655201716,2.941058272407988,0.03757779884498136,11.99394053031777,-4.445879590828627,0.9925198760385662,0.15282827806455312,2.7408201767209563,0.11803075997031731,-2.771253809949773,13.449713148248007,0.24409816622803682,0.08765843509713336,3.745361905386534,0.08285558980594421
COc1ccc(/C(=C\C#N)NC(C)=O)cc1,COc1ccc(C(CC#N)NC(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C\C2CCOCC2)C(=O)O)cc1,COc1ccc(C(CC2CCOCC2)C(=O)O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C\COC(C)=O)c2ccccc2)cc1,COc1ccc(C(CCOC(C)=O)c2ccccc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C\P(=O)(OC)OC)NC(C)=O)cc1,COc1ccc(C(CP(=O)(OC)OC)NC(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(=C\[N+](=O)[O-])C(=O)OCc2ccccc2)cc1,COc1ccc(C(C[N+](=O)[O-])C(=O)OCc2ccccc2)cc1,0.0,3.8918202981106256,1.0,0.0,3.8918202981106256,1.0,0.0,3.8918202981106256,1.0,0.0,3.8918202981106256,1.0,0.0,3.8918202981106256,1.0,0.0,3.8918202981106256,1.0
COc1ccc(/C(=C\c2ccccc2)C(=O)O)cc1,COc1ccc([C@@H](Cc2ccccc2)C(=O)O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/C(=O)N(C)OC)c(OC)c1,COc1ccc(C(C)CC(=O)N(C)OC)c(OC)c1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/C(=O)N(C)OC)cc1,COc1ccc([C@H](C)CC(=O)N(C)OC)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/C(=O)n2cccn2)cc1,COc1ccc([C@H](C)CC(=O)n2cccn2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/C(N)=O)cc1,COc1ccc(C(C)CC(N)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/CC(=O)O)cc1,COc1ccc(C(C)CCC(=O)O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/CO)cc1,COc1ccc(C(C)CCO)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/S(=O)(=O)Cc2ccccc2)cc1,COc1ccc(C(C)CS(=O)(=O)Cc2ccccc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/S(=O)(=O)c2ccc(C)cc2)cc1,COc1ccc([C@H](C)CS(=O)(=O)c2ccc(C)cc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/[N+](=O)[O-])cc1,COc1ccc([C@@H](C)C[N+](=O)[O-])cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C(C)=C/c2ccccc2)cc1,CC[C@H](C)c1ccc(OC)cc1,0.0,0.36458168509232636,0.0,0.0,0.36458168509232636,0.0,0.0,0.36458168509232636,0.0,0.0,0.36458168509232636,0.0,0.0,0.36458168509232636,0.0,0.0,0.36458168509232636,0.0
COc1ccc(/C(C)=C/c2ccccc2)cc1,COc1ccc(C(C)Cc2ccccc2)cc1,0.0,2.9444389791664407,1.0,0.0,2.9444389791664407,1.0,0.0,2.9444389791664407,1.0,0.0,2.9444389791664407,1.0,0.0,2.9444389791664407,1.0,0.0,2.9444389791664407,1.0
COc1ccc(/C(C)=C/c2ccccc2)cc1,COc1ccc([C@@H](C)Cc2ccccc2)cc1,3.3339619477692257,-2.6280211646623752,0.3245661208612609,-26.849248675372415,-11.060330409951298,0.29018283013586144,-6.395519000082389,7.269716032251731,0.12631791113343704,-0.2844086848574677,5.516259143899497,0.09139010731165109,0.1848849802443127,2.234521342266254,0.015843429810644682,0.11154117494036173,1.7943784872846165,0.018118430218488246
COc1ccc(/C(C)=C/c2ccccc2)cc1,COc1ccc([C@H](C)Cc2ccccc2)cc1,3.710563332521518,-2.2656300334930712,0.06365263928915466,-12.572393830928416,-2.506814556247786,0.01925249636172366,23.707235539299276,-13.180748013241832,0.20130214781569744,-0.27160598915214157,6.727016750124696,0.026783314075728315,-0.10837580195239427,4.505455496245626,0.0007985717460259334,0.2720426754048547,1.9177601898133494,0.022670251692076704
COc1ccc(/C=C(/C(=O)O)C(C)C)cc1,COc1ccc(C[C@@H](C(=O)O)C(C)C)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(/C(=O)O)c2ccccc2)cc1,COc1ccc(C[C@@H](C(=O)O)c2ccccc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(/C2CCCCC2)C2CC(C)(C)C(C)(C)C2)cc1,COc1ccc(CC(C2CCCCC2)C2CC(C)(C)C(C)(C)C2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(/Cl)B2OC(C)(C)C(C)(C)O2)cc1,COc1ccc(CC(Cl)B2OC(C)(C)C(C)(C)O2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)C(=O)C(C)C)cc1,COc1ccc(C[C@@H](C)C(=O)C(C)C)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)C(=O)C(C)C)cc1,COc1ccc(C[C@H](C)C(=O)C(C)C)cc1,3.8959062782415375,-3.069218652924423,1.0,-9.478410641193602,-0.6958237538860912,1.0,-159.46005087538944,122.59102569111491,1.0,0.4597844112646751,-0.9828150450440436,1.0,1.3542305809300998,-0.6821064374711732,1.0,-0.321523282876656,7.282631805685693,1.0
COc1ccc(/C=C(\C)C(=O)O)cc1,COc1ccc(C[C@@H](C)C(=O)O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)C(=O)O)cc1,COc1ccc(C[C@H](C)C(=O)O)cc1,6.598544844522758,-5.350948021769052,0.458169206087633,1.465727249845755,5.176276919354393,0.0027000359918756267,-7.755839462274813,10.929809204680078,0.40133068566934516,3.1350338396372552,-22.38521950672411,0.9196390486086639,-0.6487847744230044,7.452364932661656,0.502360274555536,-0.03142858166559707,4.712210116449174,0.0015965887740128082
COc1ccc(/C=C(\C)C(=O)c2ccccc2)cc1,COc1ccc(C[C@@H](C)C(=O)c2ccccc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)C(=O)c2ccccc2)cc1,COc1ccc(C[C@H](C)C(=O)c2ccccc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)C(=O)n2nc(C)cc2C)cc1,COc1ccc(C[C@@H](C)C(=O)n2nc(C)cc2C)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)C(C)=O)cc1,COc1ccc(CC(C)C(C)=O)cc1,-98.89398991139853,159.4156087385072,0.05790304828001569,127.26000325678396,67.18150070140918,0.08845544841097452,43.01882242837989,-27.539455490130898,0.07909256795454578,-0.010579055224467808,1.9605763685523772,2.2183438063594352e-05,-0.9557552241776676,5.489323727920448,0.08772885516716089,0.7365029841348041,-3.3928772248474903,0.06635040857889762
COc1ccc(/C=C(\C)C(C)=O)cc1,COc1ccc(C[C@@H](C)C(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)C(C)=O)cc1,COc1ccc(C[C@H](C)C(C)=O)cc1,4.394592240859811,-4.027270089778977,0.17938649988893818,-8.598979915773326,-0.8466684805003069,0.07242843872657634,13.293908117139932,-5.697564901544782,0.14695640721780856,0.6611826403914935,-2.9370144533710705,0.5197477225596387,2.4808552953380474,-5.422271283398917,0.5757258886590484,-0.3866284836256591,7.038935273518165,0.25048082027611995
COc1ccc(/C=C(\C)CO)cc1,COc1ccc(CC(C)CO)cc1,-0.4394806451193423,4.36369657105074,0.0013351213881865887,140.8446253490056,75.81524092323075,0.9933560435224443,-12.347608815349078,12.443608854849607,0.6258291276977004,0.2872021084078158,0.9452140080559714,0.9891121276079673,1.1103571459600883,-0.3552412298006802,0.7915177405220295,-0.73607691130312,8.880010995845748,0.6463072136460777
COc1ccc(/C=C(\C)CO)cc1,COc1ccc(C[C@@H](C)CO)cc1,7.27005463899525,-10.638671444072928,1.0,-32.349030436574076,-14.39399063387037,1.0,-36.26465477789463,30.49837555116228,1.0,0.44204022771795104,-1.6991073588473475,1.0,0.2818025930102344,2.5654206997572073,1.0,0.5174448788122669,-0.6615972839007545,1.0
COc1ccc(/C=C(\C)CO)cc1,COc1ccc(C[C@H](C)CO)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)COC(C)=O)cc1,COc1ccc(C[C@@H](C)COC(C)=O)cc1,-25.50958487798141,53.26125155730197,0.6836999460304684,78.81197118623193,47.38414560104768,0.828076833012101,52.5055375117009,-35.225577739511735,0.9084695894777751,-0.6887324167047472,11.957694848702973,0.9011000416423312,-0.7963679408684874,5.7088681628339,0.10441366339241098,-1.028090569786933,12.095795444718878,0.8688869985025258
COc1ccc(/C=C(\C)COC(C)=O)cc1,COc1ccc(C[C@H](C)COC(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\C)NC(C)=O)cc1,COc1ccc(C[C@@H](C)NC(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\CO)C(=O)O)cc1,COc1ccc(CC(CO)C(=O)O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\NC(C)=O)C(=O)O)cc1,COc1ccc(C[C@@H](NC(C)=O)C(=O)O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\NC(C)=O)C(F)(F)F)cc1,COc1ccc(C[C@H](NC(C)=O)C(F)(F)F)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C(\OC(=O)c2ccccc2)P(=O)(OC)OC)cc1,COc1ccc(CC(OC(=O)c2ccccc2)P(=O)(OC)OC)cc1,69.12762820797725,-102.58899994735,1.0,-148.04074999031448,-65.11339546316917,1.0,-256.09586382719516,179.06837977019802,1.0,5.625853428478066,-43.139990731975814,1.0,-13.919827265302484,61.89756481806168,1.0,-3.257520419694411,40.25142179062938,1.0
COc1ccc(/C=C(\OC(=O)c2ccccc2)P(=O)(OC)OC)cc1,COc1ccc(C[C@H](OC(=O)c2ccccc2)P(=O)(OC)OC)cc1,0.1822046336922719,2.3916057760491296,0.002257854922111391,0.2629989017047614,2.805293769845032,0.0005338628471512896,1.3536331197869524,1.6986966361319706,0.12590596551438182,-0.10611295543629738,3.543535647134919,0.06919818248810405,-0.3111935855111518,4.029412983862163,0.15843312263894294,-0.052348556165216435,3.194536594001441,0.02085663456638509
COc1ccc(/C=C(\OC(=O)c2ccccc2)P(=O)(OC)OC)cc1OC,COc1ccc(C[C@H](OC(=O)c2ccccc2)P(=O)(OC)OC)cc1OC,22.911998080690225,-37.61157292187638,0.17122913999766876,-64.39905124697886,-30.57334729323533,0.3073572531657831,-34.541463520193986,23.993902835286605,0.7190450246484505,0.0005030674115500735,1.1881072008902536,1.4361676048402217e-07,0.05798957539498178,0.9855567177511909,0.0013284132750216449,-0.12807287583885654,2.3719098869988917,0.008185956331068223
COc1ccc(/C=C(\OCc2ccccc2)C(=O)O)cc1,COc1ccc(C[C@H](OCc2ccccc2)C(=O)O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C/C(=O)/C(C)=C/c2ccccc2)cc1,COc1ccc(/C=C/C(=O)[C@@H](C)Cc2ccccc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C2/COc3ccccc3N2C(C)=O)cc1,COc1ccc(C[C@@H]2COc3ccccc3N2C(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C2\CCCC2=O)cc1,COc1ccc(CC2CCCC2=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C2\CCCCC2=O)cc1,COc1ccc(C[C@@H]2CCCCC2=O)cc1,-2.355022654565288,7.777823528548016,0.007142549305398704,77.37203784498811,44.86093733178662,0.1381324476539415,93.77978106960738,-59.789597963330664,0.425738795637599,-0.18208128195207868,5.2560781711957425,0.017578535516237337,-0.5777453282846713,5.461604954791024,0.07510476443929048,-1.4269029933794761,15.441287331521458,0.52990104773651
COc1ccc(/C=C2\CCCCN(C(=O)OC(C)(C)C)C2=O)cc1,COc1ccc(C[C@@H]2CCCCN(C(=O)OC(C)(C)C)C2=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C2\CCCN(C(=O)OC(C)(C)C)C2=O)cc1,COc1ccc(C[C@H]2CCCN(C(=O)OC(C)(C)C)C2=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C2\CCCNC2=O)cc1,COc1ccc(C[C@@H]2CCCNC2=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C2\CCCOC2=O)cc1,COc1ccc(C[C@H]2CCCOC2=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(/C=C2\CCOC2=O)cc1,COc1ccc(CC2CCOC2=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(C(=O)/C=C(/C)NC(C)=O)cc1,COc1ccc(C(=O)CC(C)NC(C)=O)cc1,-21.409565062044972,36.94197531977585,1.0,45.639623131152014,25.725352567395348,1.0,19.624903838158605,-8.367611893866153,1.0,3.356871785233416,-17.646783311712937,1.0,-10.692148509908389,35.611094225771566,1.0,-0.43513466533034095,8.121913258786288,1.0
COc1ccc(C(=O)/C=C(/C)NC(C)=O)cc1,COc1ccc(C(=O)C[C@H](C)NC(C)=O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(C(=O)/C=C(/c2ccccc2)C(C)C)cc1,COc1ccc(C(=O)CC(c2ccccc2)C(C)C)cc1,2.2498259570788517,0.6715132898316165,0.9897828000486019,41.02531212828725,24.560727653742585,0.5755674441462271,2.230077343459004,2.206235548575214,0.06722876599257599,-0.39184011681912634,7.167656649597298,0.3460650574461842,0.1407468444695993,3.338803496703032,0.015422023940310003,-0.3424424686395513,7.247972097919558,0.8712160234096241
COc1ccc(C(=O)/C=C(\C)C(=O)O)cc1,COc1ccc(C(=O)C[C@@H](C)C(=O)O)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(C(=O)/C=C(\C)S(=O)(=O)c2ccc(C)cc2)cc1,COc1ccc(C(=O)C[C@@H](C)S(=O)(=O)c2ccc(C)cc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(C(=O)/C=C2/CCc3ccccc3N2)cc1OC,COc1ccc(C(=O)C[C@H]2CCc3ccccc3N2)cc1OC,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(C(=O)C2=C(c3ccc(OC)cc3)CCC2)cc1,COc1ccc(C(=O)[C@H]2CCC[C@H]2c2ccc(OC)cc2)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
COc1ccc(C(C(=O)O)=C(C)C)cc1,COc1ccc([C@H](C(=O)O)C(C)C)cc1,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit,nofit
